timestamp,cpu_percent,cpu_user,cpu_system,cpu_idle,load_1min,load_5min,load_15min,mem_total_gb,mem_used_gb,mem_free_gb,mem_percent,disk_total_gb,disk_used_gb,disk_free_gb,disk_percent,uptime_hours,process_count,running_processes,sleeping_processes,top_cpu_1,top_cpu_2,top_cpu_3,top_mem_1,top_mem_2,top_mem_3,gpu_available,gpu_usage,gpu_memory_used,gpu_memory_total
2026-01-12 16:55:33,15.6,2.7,12.4,84.4,0.37,0.3,0.24,7.71,6.38,1.33,82.7,475.67,202.5,273.17,42.6,25.9,320,316,0,System Idle Process(989.9%),python.exe(89.6%),afwServ.exe(36.4%),MemCompression(3.9%),msedge.exe(3.3%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:55:43,14.5,2.3,11.8,85.5,0.32,0.29,0.24,7.71,6.38,1.33,82.7,475.67,202.5,273.17,42.6,25.9,320,316,0,System Idle Process(987.1%),python.exe(92.8%),afwServ.exe(44.9%),MemCompression(3.9%),msedge.exe(2.8%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:55:53,17.4,2.8,13.9,82.6,0.42,0.32,0.25,7.71,6.33,1.38,82.1,475.67,202.5,273.17,42.6,25.9,319,315,0,System Idle Process(986.8%),python.exe(89.2%),afwServ.exe(36.0%),MemCompression(3.8%),msedge.exe(3.3%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:56:03,14.6,2.3,11.8,85.4,0.43,0.32,0.25,7.71,6.32,1.39,82.0,475.67,202.5,273.17,42.6,25.9,318,314,0,System Idle Process(942.2%),python.exe(90.4%),afwServ.exe(45.0%),MemCompression(3.8%),msedge.exe(3.2%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:56:13,16.6,2.6,13.3,83.4,0.44,0.33,0.25,7.71,6.31,1.4,81.9,475.67,202.5,273.17,42.6,25.91,318,314,0,System Idle Process(986.7%),python.exe(92.7%),afwServ.exe(39.8%),MemCompression(3.8%),msedge.exe(3.2%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:56:23,15.5,2.1,12.8,84.5,0.37,0.32,0.25,7.71,6.31,1.4,81.8,475.67,202.5,273.17,42.6,25.91,318,314,0,System Idle Process(962.2%),python.exe(88.8%),afwServ.exe(36.6%),MemCompression(3.7%),msedge.exe(2.7%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:56:33,15.7,2.6,12.7,84.3,0.31,0.31,0.25,7.71,6.26,1.45,81.2,475.67,202.5,273.17,42.6,25.91,319,315,0,System Idle Process(957.1%),python.exe(90.9%),afwServ.exe(38.5%),MemCompression(3.7%),msedge.exe(2.7%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:56:43,16.4,2.7,13.1,83.6,0.34,0.31,0.25,7.71,6.29,1.42,81.5,475.67,202.5,273.17,42.6,25.91,320,316,0,System Idle Process(980.0%),python.exe(91.2%),afwServ.exe(40.7%),MemCompression(3.7%),msedge.exe(2.7%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:56:53,15.0,2.3,12.1,85.0,0.51,0.35,0.26,7.71,6.29,1.42,81.6,475.67,202.5,273.17,42.6,25.92,319,315,0,System Idle Process(991.5%),python.exe(88.3%),afwServ.exe(36.0%),MemCompression(3.7%),msedge.exe(2.7%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:57:03,15.1,2.3,12.3,84.9,0.5,0.36,0.26,7.71,6.28,1.43,81.5,475.67,202.5,273.17,42.6,25.92,319,315,0,System Idle Process(957.5%),python.exe(92.6%),afwServ.exe(43.1%),MemCompression(3.7%),msedge.exe(3.4%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:57:13,15.9,2.7,12.7,84.1,0.43,0.35,0.26,7.71,6.32,1.39,82.0,475.67,202.5,273.17,42.6,25.92,319,315,0,System Idle Process(882.4%),python.exe(91.4%),MemCompression(69.2%),MemCompression(4.6%),msedge.exe(3.1%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:57:23,17.9,2.5,14.8,82.1,0.36,0.33,0.26,7.71,6.13,1.58,79.5,475.67,202.5,273.17,42.6,25.93,319,315,0,System Idle Process(996.4%),python.exe(89.2%),afwServ.exe(33.1%),MemCompression(4.6%),msedge.exe(3.0%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:57:33,14.4,2.2,11.8,85.5,0.38,0.34,0.26,7.71,6.13,1.58,79.5,475.67,202.5,273.17,42.6,25.93,319,315,0,System Idle Process(992.7%),python.exe(88.3%),afwServ.exe(39.8%),MemCompression(4.6%),msedge.exe(2.7%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:57:43,14.5,2.2,11.8,85.5,0.32,0.33,0.26,7.71,6.1,1.62,79.0,475.67,202.5,273.17,42.6,25.93,319,315,0,System Idle Process(984.5%),python.exe(88.8%),afwServ.exe(38.2%),MemCompression(4.6%),chrome.exe(2.4%),msedge.exe(2.4%),False,0,0,0
2026-01-12 16:57:53,16.1,2.6,13.0,83.9,0.27,0.32,0.26,7.71,6.09,1.62,79.0,475.67,202.5,273.17,42.6,25.93,319,315,0,System Idle Process(953.7%),python.exe(91.8%),afwServ.exe(35.6%),MemCompression(4.6%),msedge.exe(2.9%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:58:03,15.2,2.4,12.3,84.8,0.23,0.31,0.25,7.71,6.15,1.57,79.7,475.67,202.5,273.17,42.6,25.94,319,315,0,System Idle Process(974.9%),python.exe(87.5%),afwServ.exe(38.6%),MemCompression(4.6%),msedge.exe(2.9%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:58:13,15.8,2.1,13.1,84.2,0.27,0.31,0.26,7.71,6.13,1.58,79.5,475.67,202.5,273.17,42.6,25.94,319,315,0,System Idle Process(986.0%),python.exe(90.2%),afwServ.exe(33.2%),MemCompression(4.6%),msedge.exe(3.2%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:58:23,16.5,2.7,13.4,83.5,0.23,0.3,0.25,7.71,6.18,1.53,80.1,475.67,202.5,273.17,42.6,25.94,321,316,0,System Idle Process(995.0%),python.exe(90.4%),afwServ.exe(39.2%),MemCompression(4.6%),msedge.exe(2.9%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:58:33,17.2,2.8,13.7,82.8,0.2,0.29,0.25,7.71,6.15,1.56,79.8,475.67,202.5,273.17,42.6,25.95,320,316,0,System Idle Process(980.7%),python.exe(89.5%),afwServ.exe(37.9%),MemCompression(4.6%),msedge.exe(2.9%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:58:43,14.5,1.9,12.2,85.5,0.46,0.35,0.27,7.71,6.11,1.6,79.3,475.67,202.5,273.17,42.6,25.95,320,316,0,System Idle Process(991.7%),python.exe(88.1%),afwServ.exe(42.5%),MemCompression(4.7%),msedge.exe(2.6%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:58:53,15.7,2.3,12.9,84.3,0.39,0.34,0.27,7.71,6.13,1.58,79.5,475.67,202.5,273.17,42.6,25.95,320,316,0,System Idle Process(989.1%),python.exe(92.7%),afwServ.exe(35.3%),MemCompression(4.7%),msedge.exe(2.6%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:59:03,14.9,2.1,12.3,85.1,0.41,0.34,0.27,7.71,6.13,1.58,79.5,475.67,202.5,273.17,42.6,25.95,320,316,0,System Idle Process(988.6%),python.exe(90.8%),afwServ.exe(32.3%),MemCompression(4.7%),msedge.exe(2.6%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:59:13,14.5,2.1,12.0,85.5,0.35,0.33,0.27,7.71,6.11,1.6,79.2,475.67,202.5,273.17,42.6,25.96,319,315,0,System Idle Process(984.2%),python.exe(93.8%),afwServ.exe(40.7%),MemCompression(4.6%),msedge.exe(2.4%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:59:23,16.7,2.5,13.7,83.3,0.29,0.32,0.26,7.71,6.15,1.56,79.8,475.67,202.5,273.17,42.6,25.96,321,317,0,System Idle Process(932.3%),msedgewebview2.exe(223.8%),python.exe(89.0%),MemCompression(4.4%),chrome.exe(2.4%),msedge.exe(2.4%),False,0,0,0
2026-01-12 16:59:33,26.7,8.1,17.9,73.3,0.33,0.33,0.27,7.71,6.31,1.4,81.8,475.67,202.49,273.17,42.6,25.96,321,317,0,System Idle Process(991.9%),python.exe(90.4%),afwServ.exe(37.6%),MemCompression(6.3%),msedge.exe(2.9%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:59:43,16.1,2.3,13.4,83.9,0.35,0.33,0.27,7.71,6.25,1.46,81.1,475.67,202.49,273.17,42.6,25.96,321,317,0,System Idle Process(996.0%),python.exe(91.4%),afwServ.exe(36.5%),MemCompression(6.3%),msedge.exe(3.4%),chrome.exe(2.4%),False,0,0,0
2026-01-12 16:59:53,16.1,2.8,12.8,83.9,0.52,0.37,0.28,7.71,6.31,1.4,81.8,475.67,202.49,273.17,42.6,25.97,321,317,0,System Idle Process(849.5%),python.exe(90.7%),msedge.exe(71.1%),MemCompression(6.3%),msedge.exe(6.2%),chrome.exe(2.4%),False,0,0,0
2026-01-12 17:00:03,26.8,6.7,19.0,73.2,0.44,0.36,0.28,7.71,6.6,1.11,85.6,475.67,202.5,273.17,42.6,25.97,321,317,0,System Idle Process(858.0%),python.exe(91.0%),afwServ.exe(54.0%),msedge.exe(6.9%),chrome.exe(2.4%),msedge.exe(2.3%),False,0,0,0
2026-01-12 17:00:13,28.0,7.1,19.5,72.0,0.37,0.35,0.28,7.71,6.3,1.41,81.7,475.67,202.5,273.17,42.6,25.97,324,320,0,System Idle Process(922.8%),python.exe(85.6%),afwServ.exe(45.3%),msedge.exe(5.0%),chrome.exe(2.4%),msedge.exe(2.3%),False,0,0,0
2026-01-12 17:00:23,19.0,4.2,14.0,81.0,0.39,0.35,0.28,7.71,6.31,1.4,81.8,475.67,202.5,273.17,42.6,25.98,325,321,0,System Idle Process(919.3%),python.exe(91.2%),afwServ.exe(38.5%),msedge.exe(5.1%),chrome.exe(2.4%),msedge.exe(2.3%),False,0,0,0
2026-01-12 17:00:33,18.7,3.3,14.3,81.3,0.41,0.36,0.28,7.71,6.32,1.39,82.0,475.67,202.49,273.17,42.6,25.98,324,320,0,System Idle Process(959.0%),python.exe(90.1%),afwServ.exe(44.8%),msedge.exe(5.4%),msedge.exe(2.5%),chrome.exe(2.4%),False,0,0,0
2026-01-12 17:00:43,16.5,2.8,13.2,83.5,0.34,0.34,0.28,7.71,6.34,1.37,82.2,475.67,202.5,273.17,42.6,25.98,323,319,0,System Idle Process(953.1%),python.exe(88.4%),afwServ.exe(39.1%),msedge.exe(5.7%),msedge.exe(2.6%),chrome.exe(2.4%),False,0,0,0
2026-01-12 17:00:53,17.4,2.8,14.0,82.6,0.29,0.33,0.27,7.71,6.39,1.32,82.9,475.67,202.49,273.17,42.6,25.98,323,319,0,System Idle Process(941.7%),python.exe(90.2%),chrome.exe(76.8%),msedge.exe(5.7%),msedge.exe(2.6%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:01:03,21.8,4.8,16.2,78.2,0.25,0.32,0.27,7.71,6.49,1.23,84.1,475.67,202.5,273.17,42.6,25.99,327,323,0,System Idle Process(974.7%),python.exe(89.2%),afwServ.exe(37.1%),msedge.exe(6.2%),msedge.exe(2.4%),chrome.exe(2.4%),False,0,0,0
2026-01-12 17:01:13,17.8,3.1,14.1,82.2,0.28,0.33,0.27,7.71,6.48,1.23,84.1,475.67,202.5,273.17,42.6,25.99,329,325,0,System Idle Process(875.9%),omadmclient.exe(101.4%),python.exe(93.5%),msedge.exe(5.9%),msedge.exe(2.6%),chrome.exe(2.4%),False,0,0,0
2026-01-12 17:01:23,25.0,5.6,18.6,75.0,0.31,0.33,0.28,7.71,6.53,1.18,84.7,475.67,202.48,273.19,42.6,25.99,334,330,0,System Idle Process(818.0%),python.exe(92.5%),afwServ.exe(37.7%),msedge.exe(5.7%),msedge.exe(2.5%),chrome.exe(2.4%),False,0,0,0
2026-01-12 17:01:33,23.5,4.2,18.6,76.5,0.34,0.34,0.28,7.71,6.5,1.21,84.3,475.67,202.48,273.19,42.6,26.0,335,331,0,System Idle Process(984.6%),python.exe(92.4%),afwServ.exe(34.9%),msedge.exe(5.6%),msedge.exe(2.5%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:01:43,16.6,2.4,13.5,83.4,0.29,0.33,0.28,7.71,6.48,1.23,84.0,475.67,202.48,273.19,42.6,26.0,334,329,0,System Idle Process(948.0%),python.exe(91.9%),afwServ.exe(39.6%),msedge.exe(4.2%),msedge.exe(2.5%),MemCompression(2.4%),False,0,0,0
2026-01-12 17:01:53,18.3,3.0,14.7,81.7,0.24,0.32,0.27,7.71,6.39,1.32,82.9,475.67,202.48,273.19,42.6,26.0,333,329,0,System Idle Process(963.8%),python.exe(90.0%),afwServ.exe(37.2%),msedge.exe(4.0%),msedge.exe(2.5%),MemCompression(2.4%),False,0,0,0
2026-01-12 17:02:03,16.2,2.5,13.2,83.8,0.21,0.31,0.27,7.71,6.38,1.33,82.8,475.67,202.48,273.19,42.6,26.0,332,328,0,System Idle Process(931.3%),python.exe(90.5%),afwServ.exe(36.9%),msedge.exe(4.0%),MemCompression(2.7%),chrome.exe(2.4%),False,0,0,0
2026-01-12 17:02:13,19.9,3.2,16.0,80.1,0.33,0.33,0.28,7.71,6.43,1.28,83.4,475.67,202.48,273.19,42.6,26.01,331,327,0,System Idle Process(864.8%),python.exe(90.4%),afwServ.exe(38.9%),msedge.exe(4.0%),MemCompression(3.2%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:02:23,19.4,3.7,15.0,80.6,0.36,0.33,0.28,7.71,6.25,1.46,81.1,475.67,202.48,273.19,42.6,26.01,331,325,0,System Idle Process(520.9%),System(94.9%),python.exe(93.1%),chrome.exe(5.1%),chrome.exe(4.5%),msedge.exe(2.5%),False,0,0,0
2026-01-12 17:02:33,43.6,12.8,29.3,56.4,0.3,0.32,0.28,7.71,6.82,0.89,88.5,475.67,202.48,273.19,42.6,26.01,331,328,0,System Idle Process(960.4%),python.exe(90.8%),afwServ.exe(43.3%),chrome.exe(5.1%),chrome.exe(4.4%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:02:43,17.2,2.6,14.0,82.8,0.26,0.31,0.27,7.71,6.61,1.1,85.8,475.67,202.48,273.19,42.6,26.01,331,328,0,System Idle Process(901.6%),python.exe(91.4%),afwServ.exe(53.4%),chrome.exe(5.6%),chrome.exe(4.5%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:02:53,20.8,5.1,15.0,79.2,0.22,0.3,0.27,7.71,6.75,0.96,87.6,475.67,202.48,273.19,42.6,26.02,331,328,0,System Idle Process(809.4%),chrome.exe(148.9%),python.exe(88.9%),chrome.exe(8.9%),chrome.exe(4.3%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:03:03,31.6,16.0,14.9,68.4,0.18,0.29,0.27,7.71,7.04,0.67,91.3,475.67,202.48,273.19,42.6,26.02,331,327,0,System Idle Process(942.8%),python.exe(89.5%),afwServ.exe(49.4%),chrome.exe(10.3%),chrome.exe(4.2%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:03:13,22.1,5.6,15.7,77.9,0.16,0.28,0.27,7.71,7.09,0.62,92.0,475.67,202.45,273.22,42.6,26.02,331,327,0,System Idle Process(912.4%),python.exe(91.7%),afwServ.exe(45.2%),chrome.exe(9.4%),chrome.exe(4.2%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:03:23,22.6,6.5,15.4,77.4,0.28,0.31,0.27,7.71,7.02,0.69,91.0,475.67,202.45,273.22,42.6,26.03,330,326,0,System Idle Process(994.1%),python.exe(93.3%),afwServ.exe(39.7%),chrome.exe(9.4%),chrome.exe(4.2%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:03:33,21.5,5.1,15.6,78.5,0.24,0.3,0.27,7.71,7.16,0.55,92.8,475.67,202.45,273.22,42.6,26.03,330,326,0,System Idle Process(919.5%),python.exe(83.0%),afwServ.exe(55.5%),chrome.exe(10.2%),chrome.exe(4.2%),msedge.exe(2.5%),False,0,0,0
2026-01-12 17:03:43,23.8,7.5,15.2,76.2,0.28,0.3,0.27,7.71,7.13,0.58,92.5,475.67,202.45,273.22,42.6,26.03,330,326,0,System Idle Process(971.7%),python.exe(90.2%),afwServ.exe(50.0%),chrome.exe(10.2%),chrome.exe(4.2%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:03:53,19.6,5.5,13.4,80.4,0.31,0.31,0.28,7.71,7.11,0.6,92.3,475.67,202.45,273.22,42.6,26.03,330,326,0,System Idle Process(853.3%),chrome.exe(138.5%),python.exe(91.5%),chrome.exe(10.4%),chrome.exe(4.2%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:04:03,24.6,11.1,13.0,75.4,0.26,0.3,0.27,7.71,7.15,0.56,92.8,475.67,202.45,273.22,42.6,26.04,329,325,0,System Idle Process(766.8%),chrome.exe(131.7%),python.exe(93.6%),chrome.exe(14.0%),chrome.exe(3.5%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:04:13,27.9,13.0,14.5,72.1,0.38,0.32,0.28,7.71,6.84,0.87,88.7,475.67,202.45,273.22,42.6,26.04,329,325,0,System Idle Process(876.5%),chrome.exe(102.5%),python.exe(89.1%),chrome.exe(15.6%),chrome.exe(3.5%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:04:23,24.7,11.2,12.9,75.3,0.32,0.31,0.28,7.71,7.03,0.68,91.2,475.67,202.44,273.23,42.6,26.04,330,326,0,System Idle Process(869.3%),chrome.exe(97.2%),python.exe(87.0%),chrome.exe(16.8%),chrome.exe(3.5%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:04:33,27.1,13.0,13.4,72.9,0.27,0.3,0.27,7.71,7.1,0.61,92.1,475.67,202.44,273.23,42.6,26.05,331,327,0,System Idle Process(891.9%),chrome.exe(100.4%),python.exe(89.7%),chrome.exe(17.4%),chrome.exe(3.5%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:04:43,24.1,10.8,12.4,75.9,0.31,0.31,0.28,7.71,7.16,0.56,92.8,475.67,202.44,273.23,42.6,26.05,331,327,0,System Idle Process(874.3%),chrome.exe(98.7%),python.exe(91.2%),chrome.exe(17.6%),chrome.exe(3.6%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:04:53,23.1,10.6,11.8,76.9,0.26,0.3,0.27,7.71,7.17,0.54,93.0,475.67,202.44,273.23,42.6,26.05,331,327,0,System Idle Process(896.9%),chrome.exe(96.8%),python.exe(89.5%),chrome.exe(17.7%),chrome.exe(3.6%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:05:03,24.9,11.3,13.0,75.1,0.3,0.31,0.28,7.71,7.02,0.69,91.0,475.67,202.44,273.23,42.6,26.05,331,327,0,System Idle Process(851.3%),chrome.exe(100.5%),python.exe(92.6%),chrome.exe(17.7%),chrome.exe(3.4%),chrome.exe(2.1%),False,0,0,0
2026-01-12 17:05:13,31.2,13.7,16.8,68.8,0.25,0.3,0.27,7.71,7.13,0.58,92.4,475.67,202.44,273.23,42.6,26.06,331,327,0,System Idle Process(753.4%),chrome.exe(104.8%),python.exe(93.5%),chrome.exe(17.6%),chrome.exe(3.2%),chrome.exe(2.0%),False,0,0,0
2026-01-12 17:05:23,36.9,15.1,20.9,63.1,0.21,0.29,0.27,7.71,7.07,0.64,91.7,475.67,202.44,273.23,42.6,26.06,332,328,0,System Idle Process(843.3%),chrome.exe(99.9%),python.exe(89.9%),chrome.exe(17.7%),chrome.exe(3.2%),chrome.exe(2.0%),False,0,0,0
2026-01-12 17:05:33,26.3,12.1,13.7,73.7,0.18,0.28,0.27,7.71,7.03,0.68,91.2,475.67,202.44,273.23,42.6,26.06,332,328,0,System Idle Process(852.0%),chrome.exe(110.4%),python.exe(91.1%),chrome.exe(18.2%),chrome.exe(3.2%),chrome.exe(2.1%),False,0,0,0
2026-01-12 17:05:43,28.5,9.1,18.4,71.5,0.15,0.27,0.26,7.71,6.99,0.72,90.7,475.67,202.44,273.23,42.6,26.06,332,328,0,System Idle Process(749.0%),chrome.exe(110.0%),python.exe(90.2%),chrome.exe(18.8%),chrome.exe(3.3%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:05:53,31.4,14.0,16.5,68.6,0.21,0.27,0.27,7.71,7.06,0.65,91.6,475.67,202.44,273.23,42.6,26.07,331,327,0,System Idle Process(742.6%),chrome.exe(101.3%),python.exe(94.3%),chrome.exe(21.0%),chrome.exe(2.1%),chrome.exe(1.9%),False,0,0,0
2026-01-12 17:06:03,28.2,11.2,16.4,71.8,0.26,0.28,0.27,7.71,7.05,0.66,91.4,475.67,202.44,273.23,42.6,26.07,331,327,0,System Idle Process(838.2%),python.exe(92.0%),afwServ.exe(50.0%),chrome.exe(21.1%),chrome.exe(2.1%),chrome.exe(1.8%),False,0,0,0
2026-01-12 17:06:13,21.1,4.5,15.8,78.9,0.29,0.29,0.27,7.71,6.93,0.78,89.9,475.67,202.44,273.23,42.6,26.07,331,327,0,System Idle Process(925.2%),python.exe(88.1%),afwServ.exe(40.3%),chrome.exe(19.9%),chrome.exe(2.1%),chrome.exe(1.8%),False,0,0,0
2026-01-12 17:06:23,21.5,5.4,15.2,78.5,0.32,0.3,0.27,7.71,6.76,0.95,87.6,475.67,202.44,273.23,42.6,26.08,331,327,0,System Idle Process(982.5%),python.exe(90.1%),afwServ.exe(42.8%),chrome.exe(19.9%),chrome.exe(2.1%),chrome.exe(1.8%),False,0,0,0
2026-01-12 17:06:33,17.0,2.9,13.4,83.0,0.35,0.3,0.28,7.71,6.75,0.96,87.5,475.67,202.44,273.23,42.6,26.08,328,324,0,System Idle Process(996.0%),python.exe(91.4%),afwServ.exe(42.3%),chrome.exe(19.8%),chrome.exe(2.1%),chrome.exe(1.8%),False,0,0,0
2026-01-12 17:06:43,16.3,2.5,13.1,83.7,0.38,0.31,0.28,7.71,6.74,0.97,87.4,475.67,202.44,273.23,42.6,26.08,327,323,0,System Idle Process(951.6%),python.exe(89.7%),afwServ.exe(39.7%),chrome.exe(19.8%),chrome.exe(2.1%),chrome.exe(1.9%),False,0,0,0
2026-01-12 17:06:53,19.3,3.4,14.9,80.7,0.39,0.32,0.28,7.71,6.78,0.93,87.9,475.67,202.44,273.23,42.6,26.08,327,323,0,System Idle Process(960.8%),python.exe(89.9%),AvastUI.exe(68.4%),chrome.exe(19.8%),chrome.exe(2.1%),chrome.exe(1.9%),False,0,0,0
2026-01-12 17:07:03,19.9,3.8,15.3,80.1,0.33,0.31,0.28,7.71,6.77,0.94,87.8,475.67,202.44,273.23,42.6,26.09,326,322,0,System Idle Process(917.4%),python.exe(91.3%),afwServ.exe(39.8%),chrome.exe(19.9%),chrome.exe(2.1%),chrome.exe(1.8%),False,0,0,0
2026-01-12 17:07:13,17.1,3.3,13.3,82.9,0.28,0.3,0.28,7.71,6.81,0.9,88.3,475.67,202.44,273.23,42.6,26.09,326,322,0,System Idle Process(986.5%),python.exe(92.8%),afwServ.exe(39.9%),chrome.exe(19.8%),chrome.exe(2.0%),chrome.exe(1.6%),False,0,0,0
2026-01-12 17:07:23,22.6,3.0,18.9,77.4,0.24,0.29,0.27,7.71,6.52,1.19,84.6,475.67,202.44,273.23,42.6,26.09,326,322,0,System Idle Process(951.3%),python.exe(93.1%),afwServ.exe(37.7%),chrome.exe(19.8%),MemCompression(2.8%),chrome.exe(2.0%),False,0,0,0
2026-01-12 17:07:33,18.2,3.0,14.5,81.8,0.2,0.28,0.27,7.71,6.58,1.13,85.3,475.67,202.44,273.23,42.6,26.1,326,322,0,System Idle Process(969.0%),python.exe(88.6%),afwServ.exe(42.0%),chrome.exe(19.8%),MemCompression(2.6%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:07:43,18.1,3.6,14.0,81.9,0.24,0.28,0.27,7.71,6.63,1.08,86.0,475.67,202.44,273.23,42.6,26.1,326,322,0,System Idle Process(978.3%),python.exe(91.4%),afwServ.exe(52.5%),chrome.exe(19.8%),MemCompression(2.8%),chrome.exe(2.3%),False,0,0,0
2026-01-12 17:07:53,17.7,2.7,14.0,82.3,0.29,0.29,0.27,7.71,6.67,1.04,86.5,475.67,202.44,273.23,42.6,26.1,326,322,0,System Idle Process(955.9%),python.exe(90.3%),afwServ.exe(39.7%),chrome.exe(19.8%),MemCompression(2.6%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:08:03,17.2,2.8,13.7,82.8,0.32,0.3,0.28,7.71,6.7,1.01,86.9,475.67,202.44,273.23,42.6,26.1,326,322,0,System Idle Process(860.7%),python.exe(88.4%),afwServ.exe(45.8%),chrome.exe(19.6%),chrome.exe(2.2%),chrome.exe(2.0%),False,0,0,0
2026-01-12 17:08:13,20.8,5.0,15.0,79.2,0.27,0.29,0.27,7.71,6.58,1.14,85.3,475.67,202.44,273.23,42.6,26.11,324,320,0,System Idle Process(882.2%),python.exe(91.5%),msedgewebview2.exe(72.8%),chrome.exe(19.6%),msedgewebview2.exe(2.3%),chrome.exe(2.2%),False,0,0,0
2026-01-12 17:08:23,21.3,4.4,16.0,78.7,0.23,0.28,0.27,7.71,6.75,0.96,87.5,475.67,202.44,273.23,42.6,26.11,324,320,0,System Idle Process(838.6%),python.exe(89.3%),afwServ.exe(57.7%),chrome.exe(19.6%),msedge.exe(2.5%),msedgewebview2.exe(2.3%),False,0,0,0
2026-01-12 17:08:33,27.0,5.6,20.2,73.0,0.19,0.27,0.27,7.71,7.0,0.72,90.7,475.67,202.44,273.23,42.6,26.11,325,321,0,System Idle Process(890.6%),python.exe(86.6%),afwServ.exe(45.5%),chrome.exe(19.6%),msedge.exe(2.4%),msedgewebview2.exe(2.3%),False,0,0,0
2026-01-12 17:08:43,21.8,4.3,16.3,78.2,0.16,0.26,0.26,7.71,7.01,0.71,90.9,475.67,202.44,273.23,42.6,26.11,325,321,0,System Idle Process(887.6%),python.exe(89.1%),afwServ.exe(52.3%),chrome.exe(19.4%),msedge.exe(2.9%),msedgewebview2.exe(2.4%),False,0,0,0
2026-01-12 17:08:53,23.3,4.9,17.4,76.7,0.14,0.25,0.26,7.71,7.09,0.62,91.9,475.67,202.44,273.23,42.6,26.12,325,321,0,System Idle Process(935.5%),python.exe(90.2%),afwServ.exe(41.7%),chrome.exe(19.4%),msedge.exe(2.9%),msedgewebview2.exe(2.4%),False,0,0,0
2026-01-12 17:09:03,20.6,3.9,15.8,79.4,0.12,0.24,0.26,7.71,7.15,0.56,92.7,475.67,202.44,273.23,42.6,26.12,325,320,0,System Idle Process(920.5%),python.exe(83.9%),afwServ.exe(39.7%),chrome.exe(19.4%),msedge.exe(3.5%),msedgewebview2.exe(2.4%),False,0,0,0
2026-01-12 17:09:13,18.3,3.2,14.1,81.7,0.1,0.24,0.26,7.71,7.17,0.54,93.0,475.67,202.44,273.23,42.6,26.12,324,320,0,System Idle Process(985.5%),python.exe(92.0%),afwServ.exe(36.7%),chrome.exe(19.4%),msedge.exe(3.4%),msedgewebview2.exe(2.4%),False,0,0,0
2026-01-12 17:09:23,17.6,3.2,13.7,82.4,0.08,0.23,0.25,7.71,7.22,0.49,93.7,475.67,202.44,273.23,42.6,26.13,326,322,0,System Idle Process(978.6%),msedgewebview2.exe(200.5%),python.exe(91.0%),chrome.exe(19.2%),msedge.exe(3.0%),msedgewebview2.exe(2.5%),False,0,0,0
2026-01-12 17:09:33,28.4,8.2,19.4,71.6,0.14,0.24,0.26,7.71,6.8,0.91,88.2,475.67,202.44,273.23,42.6,26.13,325,321,0,System Idle Process(975.7%),python.exe(90.4%),afwServ.exe(35.2%),chrome.exe(19.2%),msedge.exe(2.5%),chrome.exe(1.9%),False,0,0,0
